zone,building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
Z4,CC-E2,CC-E2,CAN_Z4,1,1,0,0,EEM_J_ENV_HVAC,135.3073,12.6389,8.4955,20.9151,22.9931,32.5822,31.1946,45.6727,tier3,239,1414,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_20260707_170507\CC-E2_EEM_J_ENV_HVAC_20260707_170507.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_20260707_170507\results
Z4,CC-E2,CC-E2,CAN_Z4,1,1,1,0,EEM_J_ENV_HVAC_DHW,119.9454,14.722,8.4725,3.4757,22.9931,32.5822,31.2062,45.6727,tier3,167,1758,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_20260707_170645\CC-E2_EEM_J_ENV_HVAC_DHW_20260707_170645.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_20260707_170645\results
Z4,CC-E2,CC-E2,CAN_Z4,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,97.1593,13.9664,6.8977,3.4915,12.7892,23.6873,29.697,45.6727,tier3,148,2932,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_EEM4_20260707_170721\CC-E2_EEM_J_ENV_HVAC_DHW_EEM4_20260707_170721.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_DHW_EEM4_20260707_170721\results
Z4,CC-E2,CC-E2,CAN_Z4,1,1,0,1,EEM_J_ENV_HVAC_EEM4,112.5109,11.9039,6.919,20.9228,12.7892,23.6873,29.6637,45.6727,tier3,129,2595,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_EEM4_20260707_170711\CC-E2_EEM_J_ENV_HVAC_EEM4_20260707_170711.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_ENV_HVAC_EEM4_20260707_170711\results
Z4,CC-E2,CC-E2,CAN_Z4,0,1,1,0,EEM_J_HVAC_DHW,121.5293,17.2726,7.9679,3.4748,22.9289,32.5822,30.9827,45.6727,tier3,48,1730,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_HVAC_DHW_20260707_170642\CC-E2_EEM_J_HVAC_DHW_20260707_170642.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_HVAC_DHW_20260707_170642\results
Z4,CC-E2,CC-E2,CAN_Z4,0,1,0,0,EEM_J_HVAC_ONLY,136.9204,15.2254,8.0636,20.9241,22.9289,32.5822,30.8845,45.6727,tier3,75,1404,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_HVAC_ONLY_20260707_170505\CC-E2_EEM_J_HVAC_ONLY_20260707_170505.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E2\CC-E2_EEM_J_HVAC_ONLY_20260707_170505\results
Z4,CC-E3,CC-E3,CAN_Z4,0,0,0,0,EEM_J_DEFAULT,263.694,142.0618,9.572,23.2568,21.6184,34.4852,26.9576,0.6456,native,95,1797,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_DEFAULT_20260707_170737\CC-E3_EEM_J_DEFAULT_20260707_170737.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_DEFAULT_20260707_170737\results
Z4,CC-E3,CC-E3,CAN_Z4,0,0,1,0,EEM_J_DHW_ONLY,246.9109,143.9507,9.3668,5.0874,21.6277,34.4852,26.7005,48.8087,tier3,78,2533,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_DHW_ONLY_20260707_170826\CC-E3_EEM_J_DHW_ONLY_20260707_170826.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_DHW_ONLY_20260707_170826\results
Z4,CC-E3,CC-E3,CAN_Z4,1,0,0,0,EEM_J_ENVELOPE,255.4993,133.1706,9.7123,23.2384,21.6788,34.4852,27.4166,48.8052,tier3,180,1851,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENVELOPE_20260707_170816\CC-E3_EEM_J_ENVELOPE_20260707_170816.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENVELOPE_20260707_170816\results
Z4,CC-E3,CC-E3,CAN_Z4,1,0,0,1,EEM_J_ENVELOPE_EEM4,230.7289,128.2897,8.3825,23.2488,12.0632,26.9882,25.8321,48.8052,tier3,119,3337,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENVELOPE_EEM4_20260707_171026\CC-E3_EEM_J_ENVELOPE_EEM4_20260707_171026.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENVELOPE_EEM4_20260707_171026\results
Z4,CC-E3,CC-E3,CAN_Z4,1,0,1,0,EEM_J_ENV_DHW,238.3229,134.2578,9.635,5.0643,21.6788,34.4853,27.3956,48.8052,tier3,198,2594,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_DHW_20260707_171006\CC-E3_EEM_J_ENV_DHW_20260707_171006.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_DHW_20260707_171006\results
Z4,CC-E3,CC-E3,CAN_Z4,1,0,1,1,EEM_J_ENV_DHW_EEM4,213.9331,129.6873,8.3354,5.0804,12.0632,26.9882,25.8493,48.8052,tier3,110,4085,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_DHW_EEM4_20260707_171033\CC-E3_EEM_J_ENV_DHW_EEM4_20260707_171033.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_DHW_EEM4_20260707_171033\results
Z4,CC-E3,CC-E3,CAN_Z4,1,1,0,0,EEM_J_ENV_HVAC,134.9032,9.7814,10.0482,23.2421,21.6788,34.4852,29.8815,48.8052,tier3,179,1932,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_20260707_170852\CC-E3_EEM_J_ENV_HVAC_20260707_170852.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_20260707_170852\results
Z4,CC-E3,CC-E3,CAN_Z4,1,1,1,0,EEM_J_ENV_HVAC_DHW,117.9139,11.068,9.9588,5.0639,21.6788,34.4852,29.8608,48.8052,tier3,166,2671,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_DHW_20260707_171023\CC-E3_EEM_J_ENV_HVAC_DHW_20260707_171023.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_DHW_20260707_171023\results
Z4,CC-E3,CC-E3,CAN_Z4,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,97.5874,10.56,8.5139,5.0747,12.0632,26.9882,28.4612,48.8052,tier3,104,4169,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_DHW_EEM4_20260707_171046\CC-E3_EEM_J_ENV_HVAC_DHW_EEM4_20260707_171046.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_DHW_EEM4_20260707_171046\results
Z4,CC-E3,CC-E3,CAN_Z4,1,1,0,1,EEM_J_ENV_HVAC_EEM4,114.4821,9.2406,8.5798,23.2519,12.0632,26.9882,28.4371,48.8052,tier3,118,3420,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_EEM4_20260707_171033\CC-E3_EEM_J_ENV_HVAC_EEM4_20260707_171033.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_ENV_HVAC_EEM4_20260707_171033\results
Z4,CC-E3,CC-E3,CAN_Z4,0,1,1,0,EEM_J_HVAC_DHW,117.8296,11.7776,9.6224,5.087,21.6277,34.4852,29.5482,48.8087,tier3,76,2612,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_HVAC_DHW_20260707_171021\CC-E3_EEM_J_HVAC_DHW_20260707_171021.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_HVAC_DHW_20260707_171021\results
Z4,CC-E3,CC-E3,CAN_Z4,0,1,0,0,EEM_J_HVAC_ONLY,134.7272,10.4046,9.6727,23.26,21.6277,34.4852,29.5791,48.8087,tier3,75,1873,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_HVAC_ONLY_20260707_170819\CC-E3_EEM_J_HVAC_ONLY_20260707_170819.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-E3\CC-E3_EEM_J_HVAC_ONLY_20260707_170819\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,0,0,0,EEM_J_DEFAULT,108.4087,16.8669,4.0811,29.1793,12.2804,31.0327,9.3392,0.1731,native,9,1998,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_DEFAULT_20260707_171121\CC-FD1_EEM_J_DEFAULT_20260707_171121.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_DEFAULT_20260707_171121\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,0,1,0,EEM_J_DHW_ONLY,88.5178,17.3496,4.0118,8.8632,12.2913,31.0327,9.339,8.0421,tier3,8,2212,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_DHW_ONLY_20260707_171232\CC-FD1_EEM_J_DHW_ONLY_20260707_171232.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_DHW_ONLY_20260707_171232\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,0,1,1,EEM_J_DHW_ONLY_EEM4,73.4675,22.4477,3.0599,8.8571,6.0731,19.5945,7.6235,8.0421,tier3,23,2571,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_DHW_ONLY_EEM4_20260707_171529\CC-FD1_EEM_J_DHW_ONLY_EEM4_20260707_171529.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_DHW_ONLY_EEM4_20260707_171529\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,0,0,1,EEM_J_EEM4_ONLY,93.2884,21.9879,3.066,29.1801,6.0731,19.5945,7.5751,8.0421,tier3,21,2342,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_EEM4_ONLY_20260707_171457\CC-FD1_EEM_J_EEM4_ONLY_20260707_171457.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_EEM4_ONLY_20260707_171457\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,0,0,0,EEM_J_ENVELOPE,104.4287,9.0628,5.4681,29.1783,12.457,31.0327,12.005,8.0311,tier3,29,2151,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENVELOPE_20260707_171154\CC-FD1_EEM_J_ENVELOPE_20260707_171154.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENVELOPE_20260707_171154\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,0,0,1,EEM_J_ENVELOPE_EEM4,84.0789,9.7462,4.298,29.1775,6.2434,19.5945,9.2993,8.0424,tier3,21,2356,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENVELOPE_EEM4_20260707_171505\CC-FD1_EEM_J_ENVELOPE_EEM4_20260707_171505.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENVELOPE_EEM4_20260707_171505\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,0,1,0,EEM_J_ENV_DHW,82.0814,7.6978,5.4181,8.8428,12.4661,31.0327,11.1429,8.0424,tier3,20,2344,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_DHW_20260707_171404\CC-FD1_EEM_J_ENV_DHW_20260707_171404.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_DHW_20260707_171404\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,0,1,1,EEM_J_ENV_DHW_EEM4,64.2659,10.2038,4.2914,8.8636,6.2434,19.5945,9.3488,8.0424,tier3,18,2587,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_DHW_EEM4_20260707_171643\CC-FD1_EEM_J_ENV_DHW_EEM4_20260707_171643.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_DHW_EEM4_20260707_171643\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,1,0,0,EEM_J_ENV_HVAC,97.0179,1.0197,5.4212,29.179,12.457,31.0327,12.6838,8.0311,tier3,44,2225,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_20260707_171249\CC-FD1_EEM_J_ENV_HVAC_20260707_171249.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_20260707_171249\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,1,1,0,EEM_J_ENV_HVAC_DHW,77.202,1.4623,5.4157,8.8828,12.457,31.0327,12.7274,8.0311,tier3,38,2370,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_DHW_20260707_171429\CC-FD1_EEM_J_ENV_HVAC_DHW_20260707_171429.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_DHW_20260707_171429\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,56.6935,1.6595,4.2785,8.9069,6.2366,19.5945,10.5508,8.0311,tier3,48,2647,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_171750\CC-FD1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_171750.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_DHW_EEM4_20260707_171750\results
Z4,CC-FD1,CC-FD1,CAN_Z4,1,1,0,1,EEM_J_ENV_HVAC_EEM4,75.958,1.1643,4.2824,29.1783,6.2434,19.5945,9.7758,8.0424,tier3,19,2424,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_EEM4_20260707_171553\CC-FD1_EEM_J_ENV_HVAC_EEM4_20260707_171553.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_ENV_HVAC_EEM4_20260707_171553\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,1,1,0,EEM_J_HVAC_DHW,74.0874,2.2164,3.9537,8.8525,12.2913,31.0327,10.1115,8.0421,tier3,8,2276,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_20260707_171428\CC-FD1_EEM_J_HVAC_DHW_20260707_171428.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_20260707_171428\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,1,1,1,EEM_J_HVAC_DHW_EEM4,54.4673,2.6588,3.0387,8.8531,6.0731,19.5945,8.4382,8.0421,tier3,22,2626,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_EEM4_20260707_171648\CC-FD1_EEM_J_HVAC_DHW_EEM4_20260707_171648.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_EEM4_20260707_171648\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,1,0,0,EEM_J_HVAC_ONLY,93.9148,1.761,3.9597,29.1799,12.2913,31.0327,10.0615,8.0421,tier3,8,2046,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_20260707_171220\CC-FD1_EEM_J_HVAC_ONLY_20260707_171220.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_20260707_171220\results
Z4,CC-FD1,CC-FD1,CAN_Z4,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,74.2976,2.2027,3.0444,29.1807,6.0731,19.5945,8.3916,8.0421,tier3,20,2402,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_EEM4_20260707_171514\CC-FD1_EEM_J_HVAC_ONLY_EEM4_20260707_171514.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_EEM4_20260707_171514\results
Z4,CC-FD2,CC-FD2,CAN_Z4,0,0,0,0,EEM_J_DEFAULT,103.3842,12.8302,4.1792,22.908,13.1732,33.3833,7.6676,1.0932,native,43,10671,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_DEFAULT_20260707_171844\CC-FD2_EEM_J_DEFAULT_20260707_171844.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_DEFAULT_20260707_171844\results
Z4,CC-FD2,CC-FD2,CAN_Z4,0,0,1,0,EEM_J_DHW_ONLY,87.5478,13.745,4.051,6.3181,13.1869,33.3833,7.6192,14.0266,tier3,64,10956,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_20260707_171926\CC-FD2_EEM_J_DHW_ONLY_20260707_171926.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_20260707_171926\results
Z4,CC-FD2,CC-FD2,CAN_Z4,0,0,1,1,EEM_J_DHW_ONLY_EEM4,69.9687,17.904,2.904,6.3181,6.2515,21.363,5.9479,14.0266,tier3,46,11489,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_EEM4_20260707_172140\CC-FD2_EEM_J_DHW_ONLY_EEM4_20260707_172140.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_EEM4_20260707_172140\results
Z4,CC-FD2,CC-FD2,CAN_Z4,0,0,0,1,EEM_J_EEM4_ONLY,85.555,16.9281,2.9143,22.9097,6.2515,21.363,5.9085,14.0266,tier3,49,11210,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_EEM4_ONLY_20260707_172059\CC-FD2_EEM_J_EEM4_ONLY_20260707_172059.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_EEM4_ONLY_20260707_172059\results
Z4,CC-FD2,CC-FD2,CAN_Z4,1,0,0,0,EEM_J_ENVELOPE,101.299,7.228,5.2164,22.9071,13.2691,33.3833,10.1905,14.0024,tier3,466,10720,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_ENVELOPE_20260707_171904\CC-FD2_EEM_J_ENVELOPE_20260707_171904.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_ENVELOPE_20260707_171904\results
Z4,CC-FD2,CC-FD2,CAN_Z4,1,0,0,1,EEM_J_ENVELOPE_EEM4,79.5956,8.817,3.8136,22.9094,6.3451,21.363,7.0877,14.0261,tier3,114,11237,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_ENVELOPE_EEM4_20260707_172112\CC-FD2_EEM_J_ENVELOPE_EEM4_20260707_172112.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z4\CC-FD2\CC-FD2_EEM_J_ENVELOPE_EEM4_20260707_172112\results
